DateKey,ProductKey,StoreKey,Quantity,Revenue,Cost,Profit
01042023,10,6,1,47.03,22.25,24.78
14122024,32,12,5,126.1,72.3,53.8
14062024,1,11,3,274.71,140.43,134.28
08022023,24,16,1,95.36,48.37,46.99
06052023,29,16,2,74.26,43.84,30.42
26032024,7,14,1,99.04,44.73,54.31
22062023,31,15,2,99.64,69.68,29.96
14102024,17,3,2,208.16,138.76,69.4
08082023,30,11,1,38.9,23.19,15.71
29092024,25,3,3,162.39,75.75,86.64
27022023,28,10,3,331.8,187.38,144.42
21102024,36,7,1,37.66,22.16,15.5
20042024,7,13,3,297.12,134.19,162.93
31032024,35,13,1,75.55,42.84,32.71
27122023,20,4,3,118.11,80.82,37.29
01012023,14,6,2,141.44,92.98,48.46
22012024,30,12,1,38.9,23.19,15.71
14122023,1,8,1,91.57,46.81,44.76
09072023,38,3,1,39.35,24.01,15.34
19052024,41,9,1,65.84,31.38,34.46
10072023,25,9,4,216.52,101.0,115.52
22052024,34,15,1,84.85,50.83,34.02
04012024,8,3,1,98.64,61.6,37.04
13022024,20,6,1,39.37,26.94,12.43
27042023,30,5,1,38.9,23.19,15.71
14052023,4,4,3,60.93,30.96,29.97
27022023,21,8,2,137.52,70.3,67.22
09072024,27,10,2,164.2,90.14,74.06
15112024,10,9,5,235.15,111.25,123.9
02112024,23,15,1,85.31,56.37,28.94
22062023,33,12,4,107.24,52.56,54.68
29052023,11,9,1,103.22,62.03,41.19
21032023,41,5,2,131.68,62.76,68.92
01082023,19,5,1,50.72,25.48,25.24
22072023,11,11,1,103.22,62.03,41.19
17082023,4,16,4,81.24,41.28,39.96
06112024,23,3,1,85.31,56.37,28.94
15082023,5,9,1,71.74,45.12,26.62
20102024,5,1,3,215.22,135.36,79.86
15062024,18,12,1,51.81,29.19,22.62
16032024,17,16,2,208.16,138.76,69.4
06022024,3,3,1,74.95,34.32,40.63
16022023,8,7,1,98.64,61.6,37.04
21082023,40,7,3,344.76,230.64,114.12
01112023,23,5,4,341.24,225.48,115.76
09062024,23,16,1,85.31,56.37,28.94
23052023,2,6,1,25.35,12.06,13.29
19022024,39,4,1,57.82,32.58,25.24
27052024,21,8,2,137.52,70.3,67.22
08012024,24,4,1,95.36,48.37,46.99
19072024,38,10,4,157.4,96.04,61.36
16092023,20,15,4,157.48,107.76,49.72
17102024,39,6,4,231.28,130.32,100.96
15042024,27,16,2,164.2,90.14,74.06
12012023,39,16,1,57.82,32.58,25.24
26112023,7,5,1,99.04,44.73,54.31
24122023,33,12,3,80.43,39.42,41.01
12022024,29,14,1,37.13,21.92,15.21
29102024,10,10,2,94.06,44.5,49.56
08012024,10,6,1,47.03,22.25,24.78
08012023,12,3,1,98.78,62.47,36.31
02052023,3,13,5,374.75,171.6,203.15
14122023,3,3,2,149.9,68.64,81.26
06112024,13,10,4,468.16,254.96,213.2
31032023,31,7,2,99.64,69.68,29.96
09102024,27,13,3,246.3,135.21,111.09
28112024,6,1,5,435.75,241.8,193.95
12112023,27,1,1,82.1,45.07,37.03
27062023,35,1,1,75.55,42.84,32.71
23062024,9,6,4,108.4,74.72,33.68
10022023,6,4,2,174.3,96.72,77.58
04122024,6,14,2,174.3,96.72,77.58
16052024,40,6,2,229.84,153.76,76.08
25052023,26,14,4,441.76,261.44,180.32
20072023,19,14,3,152.16,76.44,75.72
24122024,16,15,2,30.08,15.24,14.84
05042024,41,1,1,65.84,31.38,34.46
11072024,23,4,4,341.24,225.48,115.76
30062024,11,16,1,103.22,62.03,41.19
10092023,16,4,1,15.04,7.62,7.42
25012024,29,2,2,74.26,43.84,30.42
16082024,38,1,3,118.05,72.03,46.02
13092023,20,13,2,78.74,53.88,24.86
09122024,21,16,1,68.76,35.15,33.61
25032024,28,8,2,221.2,124.92,96.28
10012023,33,6,1,26.81,13.14,13.67
30082023,40,4,1,114.92,76.88,38.04
08092023,26,2,2,220.88,130.72,90.16
05012023,10,12,1,47.03,22.25,24.78
29042023,34,13,1,84.85,50.83,34.02
09012024,9,5,1,27.1,18.68,8.42
06032023,36,9,1,37.66,22.16,15.5
26052023,11,7,3,309.66,186.09,123.57
12082023,10,4,1,47.03,22.25,24.78
27082023,7,15,1,99.04,44.73,54.31
26062023,38,5,4,157.4,96.04,61.36
09102023,16,8,1,15.04,7.62,7.42
04032023,26,11,2,220.88,130.72,90.16
05082023,32,13,1,25.22,14.46,10.76
19112024,31,5,1,49.82,34.84,14.98
05042024,32,16,3,75.66,43.38,32.28
01092024,12,12,1,98.78,62.47,36.31
15042023,27,6,1,82.1,45.07,37.03
09042023,22,16,3,182.55,94.47,88.08
25052024,15,13,1,73.51,46.03,27.48
20012024,8,10,1,98.64,61.6,37.04
09022024,4,6,3,60.93,30.96,29.97
01062024,8,8,2,197.28,123.2,74.08
20042024,23,13,3,255.93,169.11,86.82
09122024,16,11,3,45.12,22.86,22.26
06102024,34,5,1,84.85,50.83,34.02
12032024,22,1,1,60.85,31.49,29.36
23012023,23,4,1,85.31,56.37,28.94
18072024,5,3,1,71.74,45.12,26.62
07112024,37,2,4,339.96,198.6,141.36
14122024,7,7,2,198.08,89.46,108.62
02042024,37,16,1,84.99,49.65,35.34
24032023,26,13,1,110.44,65.36,45.08
25052023,28,13,1,110.6,62.46,48.14
26032023,4,7,3,60.93,30.96,29.97
19032023,32,15,2,50.44,28.92,21.52
01042024,38,8,3,118.05,72.03,46.02
01012023,9,15,1,27.1,18.68,8.42
20022023,36,16,1,37.66,22.16,15.5
15112024,26,10,4,441.76,261.44,180.32
17122024,11,15,5,516.1,310.15,205.95
21032024,20,5,3,118.11,80.82,37.29
24032024,38,15,1,39.35,24.01,15.34
02052024,15,1,1,73.51,46.03,27.48
03022023,35,6,2,151.1,85.68,65.42
14122023,9,6,3,81.3,56.04,25.26
05042023,33,11,1,26.81,13.14,13.67
13032023,11,8,1,103.22,62.03,41.19
04072024,22,13,1,60.85,31.49,29.36
03062023,6,10,3,261.45,145.08,116.37
07092023,37,15,1,84.99,49.65,35.34
04112024,21,2,1,68.76,35.15,33.61
13032024,12,11,1,98.78,62.47,36.31
28042023,7,9,5,495.2,223.65,271.55
02112023,2,11,1,25.35,12.06,13.29
25092023,39,13,1,57.82,32.58,25.24
23022023,41,6,2,131.68,62.76,68.92
24082023,24,1,2,190.72,96.74,93.98
24012024,26,9,1,110.44,65.36,45.08
05022024,25,8,1,54.13,25.25,28.88
15092024,20,10,4,157.48,107.76,49.72
30102023,40,1,1,114.92,76.88,38.04
26072023,41,16,2,131.68,62.76,68.92
17082023,42,8,2,157.56,104.06,53.5
31072024,2,13,1,25.35,12.06,13.29
16032023,42,7,3,236.34,156.09,80.25
10032024,35,5,1,75.55,42.84,32.71
13042023,33,15,1,26.81,13.14,13.67
26022024,17,13,1,104.08,69.38,34.7
04122024,22,6,1,60.85,31.49,29.36
02112023,1,4,4,366.28,187.24,179.04
08042023,37,9,1,84.99,49.65,35.34
01122023,30,9,5,194.5,115.95,78.55
10032024,6,13,2,174.3,96.72,77.58
22032024,41,15,1,65.84,31.38,34.46
04112023,14,10,3,212.16,139.47,72.69
06092023,36,14,2,75.32,44.32,31.0
15062023,33,1,2,53.62,26.28,27.34
25042024,38,16,1,39.35,24.01,15.34
01122023,39,12,5,289.1,162.9,126.2
25062024,6,9,1,87.15,48.36,38.79
16042023,26,3,4,441.76,261.44,180.32
16072024,24,12,1,95.36,48.37,46.99
22032023,33,2,2,53.62,26.28,27.34
13052023,8,4,2,197.28,123.2,74.08
18052023,34,4,1,84.85,50.83,34.02
03072023,34,9,4,339.4,203.32,136.08
05022024,24,4,1,95.36,48.37,46.99
26112023,2,5,5,126.75,60.3,66.45
22052024,8,6,2,197.28,123.2,74.08
10032023,25,4,2,108.26,50.5,57.76
29062024,30,1,3,116.7,69.57,47.13
22022023,32,13,1,25.22,14.46,10.76
25032024,30,2,1,38.9,23.19,15.71
24072023,7,16,1,99.04,44.73,54.31
06052023,24,3,2,190.72,96.74,93.98
12022023,9,4,1,27.1,18.68,8.42
21042023,16,5,4,60.16,30.48,29.68
24102024,2,13,1,25.35,12.06,13.29
02072023,35,10,3,226.65,128.52,98.13
05042023,34,10,4,339.4,203.32,136.08
09012024,22,3,3,182.55,94.47,88.08
03062024,19,11,1,50.72,25.48,25.24
26122023,21,1,3,206.28,105.45,100.83
26112024,12,11,4,395.12,249.88,145.24
08102023,11,11,1,103.22,62.03,41.19
14072023,19,15,1,50.72,25.48,25.24
14072023,6,8,2,174.3,96.72,77.58
28102024,42,8,3,236.34,156.09,80.25
03042023,14,13,2,141.44,92.98,48.46
02112024,33,4,1,26.81,13.14,13.67
02032023,38,15,1,39.35,24.01,15.34
25092024,13,7,1,117.04,63.74,53.3
20022023,26,15,1,110.44,65.36,45.08
07022024,14,4,1,70.72,46.49,24.23
05012023,24,14,1,95.36,48.37,46.99
10042024,1,3,2,183.14,93.62,89.52
26082024,30,7,3,116.7,69.57,47.13
12112024,10,14,3,141.09,66.75,74.34
17062024,10,6,2,94.06,44.5,49.56
09022024,28,1,2,221.2,124.92,96.28
27052024,4,9,2,40.62,20.64,19.98
06102024,14,12,2,141.44,92.98,48.46
21082023,12,2,1,98.78,62.47,36.31
07062024,38,13,4,157.4,96.04,61.36
12122023,37,3,5,424.95,248.25,176.7
15022023,10,5,1,47.03,22.25,24.78
29062024,41,15,1,65.84,31.38,34.46
19032023,27,3,3,246.3,135.21,111.09
30122024,42,3,3,236.34,156.09,80.25
14032023,12,8,3,296.34,187.41,108.93
06092023,22,14,3,182.55,94.47,88.08
16022023,4,4,1,20.31,10.32,9.99
01052023,29,13,2,74.26,43.84,30.42
02082023,36,13,1,37.66,22.16,15.5
27082023,14,10,2,141.44,92.98,48.46
25022023,12,2,1,98.78,62.47,36.31
16122023,20,5,5,196.85,134.7,62.15
17042023,23,2,3,255.93,169.11,86.82
17022023,22,10,2,121.7,62.98,58.72
26072024,34,11,1,84.85,50.83,34.02
03122023,21,16,5,343.8,175.75,168.05
26012023,9,12,1,27.1,18.68,8.42
14092023,10,8,1,47.03,22.25,24.78
08012023,10,15,1,47.03,22.25,24.78
16092024,30,3,3,116.7,69.57,47.13
10092023,33,14,2,53.62,26.28,27.34
22112024,2,2,1,25.35,12.06,13.29
19122024,32,3,3,75.66,43.38,32.28
30102023,17,3,1,104.08,69.38,34.7
30092024,28,1,2,221.2,124.92,96.28
25022023,17,3,2,208.16,138.76,69.4
26122024,14,3,3,212.16,139.47,72.69
09062024,10,4,1,47.03,22.25,24.78
18042024,34,13,1,84.85,50.83,34.02
28012023,14,16,1,70.72,46.49,24.23
19032023,17,8,1,104.08,69.38,34.7
04082023,37,9,2,169.98,99.3,70.68
21012024,22,1,1,60.85,31.49,29.36
31122023,18,1,3,155.43,87.57,67.86
27102024,35,6,1,75.55,42.84,32.71
09062024,18,1,1,51.81,29.19,22.62
29112024,30,12,3,116.7,69.57,47.13
08112023,37,5,1,84.99,49.65,35.34
07012023,40,14,1,114.92,76.88,38.04
03012023,6,12,2,174.3,96.72,77.58
14092024,15,1,1,73.51,46.03,27.48
29122023,35,13,1,75.55,42.84,32.71
22052024,26,8,1,110.44,65.36,45.08
01102023,41,12,1,65.84,31.38,34.46
20052024,27,5,1,82.1,45.07,37.03
15012023,30,6,1,38.9,23.19,15.71
11072023,11,4,2,206.44,124.06,82.38
22092024,24,15,2,190.72,96.74,93.98
29042024,14,13,1,70.72,46.49,24.23
28012023,23,8,2,170.62,112.74,57.88
14122024,9,12,1,27.1,18.68,8.42
08022023,42,9,1,78.78,52.03,26.75
30092023,18,9,3,155.43,87.57,67.86
19082023,39,1,4,231.28,130.32,100.96
27032023,19,14,2,101.44,50.96,50.48
18042024,5,7,2,143.48,90.24,53.24
06052023,18,4,1,51.81,29.19,22.62
20062024,33,13,4,107.24,52.56,54.68
25052023,38,13,3,118.05,72.03,46.02
08062024,13,10,3,351.12,191.22,159.9
31072023,9,11,2,54.2,37.36,16.84
25012023,26,8,1,110.44,65.36,45.08
02082024,1,15,3,274.71,140.43,134.28
29012024,12,7,1,98.78,62.47,36.31
08032023,24,1,1,95.36,48.37,46.99
21082023,1,1,3,274.71,140.43,134.28
19042023,4,1,2,40.62,20.64,19.98
26052023,7,2,3,297.12,134.19,162.93
21042023,28,10,3,331.8,187.38,144.42
16082023,37,2,1,84.99,49.65,35.34
21042023,5,9,3,215.22,135.36,79.86
14042024,39,5,2,115.64,65.16,50.48
03022023,32,1,1,25.22,14.46,10.76
14092024,31,7,3,149.46,104.52,44.94
04012024,15,10,1,73.51,46.03,27.48
17082024,3,2,1,74.95,34.32,40.63
07072024,15,3,2,147.02,92.06,54.96
29022024,18,4,1,51.81,29.19,22.62
04092024,21,3,1,68.76,35.15,33.61
01062024,10,3,2,94.06,44.5,49.56
22112024,21,9,5,343.8,175.75,168.05
09102023,26,12,2,220.88,130.72,90.16
16112023,41,15,1,65.84,31.38,34.46
18032024,3,4,1,74.95,34.32,40.63
11112023,1,8,5,457.85,234.05,223.8
12012024,21,1,3,206.28,105.45,100.83
16102023,11,16,4,412.88,248.12,164.76
12032024,16,13,3,45.12,22.86,22.26
23102024,35,6,3,226.65,128.52,98.13
04102023,21,15,2,137.52,70.3,67.22
10122024,41,1,2,131.68,62.76,68.92
04082024,11,5,1,103.22,62.03,41.19
17052024,31,7,1,49.82,34.84,14.98
15092024,1,13,1,91.57,46.81,44.76
30052024,41,12,1,65.84,31.38,34.46
16122023,32,1,5,126.1,72.3,53.8
21032024,3,9,1,74.95,34.32,40.63
16122023,32,12,2,50.44,28.92,21.52
29082024,42,11,3,236.34,156.09,80.25
25102024,5,9,1,71.74,45.12,26.62
17052023,37,6,2,169.98,99.3,70.68
31082023,12,15,1,98.78,62.47,36.31
26062024,14,14,2,141.44,92.98,48.46
09022023,9,2,2,54.2,37.36,16.84
17082023,7,2,1,99.04,44.73,54.31
01072024,16,9,5,75.2,38.1,37.1
11082023,28,16,5,553.0,312.3,240.7
06012023,7,13,1,99.04,44.73,54.31
18112023,14,14,1,70.72,46.49,24.23
12042024,32,14,1,25.22,14.46,10.76
16032023,8,4,2,197.28,123.2,74.08
04012023,27,15,1,82.1,45.07,37.03
07102024,3,6,1,74.95,34.32,40.63
28042023,27,13,3,246.3,135.21,111.09
28082024,30,10,2,77.8,46.38,31.42
18052024,34,2,1,84.85,50.83,34.02
27072024,26,15,1,110.44,65.36,45.08
16032024,37,4,1,84.99,49.65,35.34
13072023,40,2,2,229.84,153.76,76.08
15122024,22,15,2,121.7,62.98,58.72
27012024,32,3,1,25.22,14.46,10.76
26012023,41,2,2,131.68,62.76,68.92
10032024,2,14,1,25.35,12.06,13.29
22062023,8,8,2,197.28,123.2,74.08
27102023,42,5,1,78.78,52.03,26.75
06102024,7,5,1,99.04,44.73,54.31
22112023,19,8,4,202.88,101.92,100.96
14022024,33,11,1,26.81,13.14,13.67
28042023,2,15,3,76.05,36.18,39.87
24122024,3,8,5,374.75,171.6,203.15
13082023,28,13,5,553.0,312.3,240.7
15062024,14,7,2,141.44,92.98,48.46
23042023,15,5,1,73.51,46.03,27.48
20052023,21,7,1,68.76,35.15,33.61
12072024,14,13,1,70.72,46.49,24.23
01012023,40,16,1,114.92,76.88,38.04
31032023,18,1,2,103.62,58.38,45.24
15102024,39,3,4,231.28,130.32,100.96
16112023,20,15,1,39.37,26.94,12.43
03072024,1,3,1,91.57,46.81,44.76
19052023,9,2,2,54.2,37.36,16.84
25052024,9,6,2,54.2,37.36,16.84
16092023,38,3,3,118.05,72.03,46.02
03112024,39,16,1,57.82,32.58,25.24
20112024,29,15,1,37.13,21.92,15.21
10012023,15,4,1,73.51,46.03,27.48
18092023,20,3,1,39.37,26.94,12.43
11102024,38,7,3,118.05,72.03,46.02
21062023,41,4,3,197.52,94.14,103.38
13012023,30,5,2,77.8,46.38,31.42
17062023,26,14,3,331.32,196.08,135.24
03102024,6,7,2,174.3,96.72,77.58
18082024,39,4,5,289.1,162.9,126.2
17112023,17,16,4,416.32,277.52,138.8
15112023,6,14,1,87.15,48.36,38.79
04092024,28,6,4,442.4,249.84,192.56
25112023,9,9,3,81.3,56.04,25.26
03072024,27,15,2,164.2,90.14,74.06
23022024,35,6,1,75.55,42.84,32.71
28082024,6,5,1,87.15,48.36,38.79
05042023,4,15,2,40.62,20.64,19.98
03082024,16,15,1,15.04,7.62,7.42
14112023,23,12,4,341.24,225.48,115.76
24082023,23,14,5,426.55,281.85,144.7
30112023,29,13,3,111.39,65.76,45.63
11012024,41,1,1,65.84,31.38,34.46
03042024,4,8,2,40.62,20.64,19.98
17052023,40,5,1,114.92,76.88,38.04
10082024,40,5,1,114.92,76.88,38.04
30062024,24,3,3,286.08,145.11,140.97
27052024,6,10,4,348.6,193.44,155.16
23102023,40,12,2,229.84,153.76,76.08
16112023,6,2,5,435.75,241.8,193.95
25072024,14,1,2,141.44,92.98,48.46
15122023,14,9,5,353.6,232.45,121.15
17082023,35,5,2,151.1,85.68,65.42
27092023,6,10,3,261.45,145.08,116.37
18102023,23,12,2,170.62,112.74,57.88
25122024,20,16,5,196.85,134.7,62.15
14062023,17,15,1,104.08,69.38,34.7
05012023,20,4,1,39.37,26.94,12.43
14012024,6,7,1,87.15,48.36,38.79
19032023,40,13,2,229.84,153.76,76.08
14022024,28,4,1,110.6,62.46,48.14
27072024,13,11,1,117.04,63.74,53.3
12052023,29,15,1,37.13,21.92,15.21
23082024,20,2,4,157.48,107.76,49.72
11022023,17,9,1,104.08,69.38,34.7
30032023,35,16,2,151.1,85.68,65.42
06022024,39,8,1,57.82,32.58,25.24
23102023,37,12,2,169.98,99.3,70.68
22102023,23,15,1,85.31,56.37,28.94
07092024,18,4,2,103.62,58.38,45.24
09062024,36,8,1,37.66,22.16,15.5
21112024,20,12,3,118.11,80.82,37.29
28092024,7,13,1,99.04,44.73,54.31
26022024,36,9,2,75.32,44.32,31.0
23012023,42,15,1,78.78,52.03,26.75
28072024,1,2,2,183.14,93.62,89.52
23052023,37,4,1,84.99,49.65,35.34
26102024,35,16,1,75.55,42.84,32.71
25052023,41,11,1,65.84,31.38,34.46
13082023,3,16,2,149.9,68.64,81.26
17052024,35,6,1,75.55,42.84,32.71
07092024,29,7,2,74.26,43.84,30.42
14042023,9,5,2,54.2,37.36,16.84
08022023,37,10,1,84.99,49.65,35.34
17072023,42,12,1,78.78,52.03,26.75
07102024,25,10,2,108.26,50.5,57.76
01082024,12,13,1,98.78,62.47,36.31
26012024,38,7,3,118.05,72.03,46.02
28062023,7,14,4,396.16,178.92,217.24
07072024,7,11,1,99.04,44.73,54.31
23032024,4,15,2,40.62,20.64,19.98
14052024,31,4,3,149.46,104.52,44.94
15012023,39,8,3,173.46,97.74,75.72
14092024,10,3,3,141.09,66.75,74.34
30102024,23,13,1,85.31,56.37,28.94
16102023,26,3,3,331.32,196.08,135.24
22042024,23,5,1,85.31,56.37,28.94
19082023,29,6,1,37.13,21.92,15.21
24022024,8,3,1,98.64,61.6,37.04
06062023,19,10,3,152.16,76.44,75.72
03072024,29,15,1,37.13,21.92,15.21
16032024,6,2,2,174.3,96.72,77.58
07042023,29,5,1,37.13,21.92,15.21
15022024,24,10,1,95.36,48.37,46.99
16102023,10,6,1,47.03,22.25,24.78
11092023,14,16,1,70.72,46.49,24.23
15072023,6,3,1,87.15,48.36,38.79
20082024,4,7,1,20.31,10.32,9.99
05062024,15,3,1,73.51,46.03,27.48
31052024,37,15,3,254.97,148.95,106.02
26092024,39,12,1,57.82,32.58,25.24
28042023,28,13,1,110.6,62.46,48.14
08062023,2,2,3,76.05,36.18,39.87
16082023,13,14,2,234.08,127.48,106.6
04082023,2,13,1,25.35,12.06,13.29
26112024,41,10,1,65.84,31.38,34.46
15012023,32,4,2,50.44,28.92,21.52
06062023,5,3,3,215.22,135.36,79.86
09102024,3,7,1,74.95,34.32,40.63
18092023,2,8,2,50.7,24.12,26.58
06062023,14,3,3,212.16,139.47,72.69
16022023,40,6,1,114.92,76.88,38.04
20112023,29,1,1,37.13,21.92,15.21
15112024,38,5,3,118.05,72.03,46.02
10052023,6,2,1,87.15,48.36,38.79
15022024,34,1,1,84.85,50.83,34.02
05042023,8,13,4,394.56,246.4,148.16
18092024,2,7,1,25.35,12.06,13.29
19102023,26,10,1,110.44,65.36,45.08
10102023,17,4,1,104.08,69.38,34.7
10032023,24,5,3,286.08,145.11,140.97
21102024,31,2,2,99.64,69.68,29.96
11012023,16,16,1,15.04,7.62,7.42
11092023,21,8,1,68.76,35.15,33.61
03072024,38,15,1,39.35,24.01,15.34
14052023,26,11,3,331.32,196.08,135.24
12122024,17,13,2,208.16,138.76,69.4
23012023,42,10,1,78.78,52.03,26.75
12122023,4,14,3,60.93,30.96,29.97
29102023,4,3,3,60.93,30.96,29.97
29122023,19,7,3,152.16,76.44,75.72
31012024,38,11,1,39.35,24.01,15.34
06082023,25,1,4,216.52,101.0,115.52
21052023,8,10,2,197.28,123.2,74.08
07092024,18,1,2,103.62,58.38,45.24
29072023,18,14,1,51.81,29.19,22.62
14092024,7,7,4,396.16,178.92,217.24
07092024,17,1,1,104.08,69.38,34.7
13112024,3,12,4,299.8,137.28,162.52
04042024,22,9,2,121.7,62.98,58.72
22122023,15,9,2,147.02,92.06,54.96
20112023,31,8,1,49.82,34.84,14.98
13052023,36,8,1,37.66,22.16,15.5
07052023,26,15,1,110.44,65.36,45.08
16042023,14,4,1,70.72,46.49,24.23
26082024,17,4,1,104.08,69.38,34.7
13012024,9,5,2,54.2,37.36,16.84
20022023,7,9,1,99.04,44.73,54.31
29012023,27,3,2,164.2,90.14,74.06
06042024,28,4,1,110.6,62.46,48.14
23102023,12,10,1,98.78,62.47,36.31
24102023,17,5,1,104.08,69.38,34.7
26122024,9,7,5,135.5,93.4,42.1
11022024,8,5,3,295.92,184.8,111.12
04092024,27,9,3,246.3,135.21,111.09
09022024,42,6,2,157.56,104.06,53.5
12122023,12,3,3,296.34,187.41,108.93
13092024,37,6,2,169.98,99.3,70.68
24022024,20,6,1,39.37,26.94,12.43
01072023,1,15,1,91.57,46.81,44.76
01012023,9,12,1,27.1,18.68,8.42
20072024,24,10,1,95.36,48.37,46.99
06012024,34,16,1,84.85,50.83,34.02
22102024,36,1,2,75.32,44.32,31.0
06032024,4,7,3,60.93,30.96,29.97
05112023,29,3,5,185.65,109.6,76.05
17052023,23,1,2,170.62,112.74,57.88
21072023,35,1,2,151.1,85.68,65.42
11032024,16,5,3,45.12,22.86,22.26
09112023,8,14,3,295.92,184.8,111.12
27042023,27,10,4,328.4,180.28,148.12
27102024,39,10,1,57.82,32.58,25.24
28072024,12,2,1,98.78,62.47,36.31
01092023,4,2,2,40.62,20.64,19.98
20062024,25,12,2,108.26,50.5,57.76
24082024,6,4,3,261.45,145.08,116.37
16032023,3,10,2,149.9,68.64,81.26
21012024,39,15,3,173.46,97.74,75.72
29072023,24,11,1,95.36,48.37,46.99
19042024,21,12,2,137.52,70.3,67.22
22022024,6,12,1,87.15,48.36,38.79
13122023,33,15,2,53.62,26.28,27.34
12062024,8,15,5,493.2,308.0,185.2
01102024,33,7,1,26.81,13.14,13.67
28062023,3,8,3,224.85,102.96,121.89
01072023,2,16,1,25.35,12.06,13.29
25102024,38,11,1,39.35,24.01,15.34
25012023,40,16,1,114.92,76.88,38.04
29062023,39,10,1,57.82,32.58,25.24
10122024,39,7,2,115.64,65.16,50.48
15052024,24,9,3,286.08,145.11,140.97
10062023,21,7,2,137.52,70.3,67.22
26062023,18,4,1,51.81,29.19,22.62
12102023,35,9,3,226.65,128.52,98.13
04032023,11,9,2,206.44,124.06,82.38
23102024,11,3,1,103.22,62.03,41.19
27102024,3,10,2,149.9,68.64,81.26
05062023,23,14,1,85.31,56.37,28.94
13042024,1,8,2,183.14,93.62,89.52
18022023,23,1,1,85.31,56.37,28.94
25032023,22,2,2,121.7,62.98,58.72
27122023,42,8,3,236.34,156.09,80.25
19112024,30,13,5,194.5,115.95,78.55
28052023,2,8,1,25.35,12.06,13.29
21092024,17,6,4,416.32,277.52,138.8
08122023,41,16,2,131.68,62.76,68.92
20042024,20,8,1,39.37,26.94,12.43
04032023,9,14,1,27.1,18.68,8.42
01122024,11,14,5,516.1,310.15,205.95
26122023,17,8,5,520.4,346.9,173.5
14072024,14,2,2,141.44,92.98,48.46
23112023,18,3,3,155.43,87.57,67.86
21052023,18,7,2,103.62,58.38,45.24
03082023,8,3,2,197.28,123.2,74.08
10032024,29,13,3,111.39,65.76,45.63
23122024,8,15,1,98.64,61.6,37.04
14112023,26,15,5,552.2,326.8,225.4
01022023,28,11,1,110.6,62.46,48.14
31102024,8,2,1,98.64,61.6,37.04
12102023,20,6,2,78.74,53.88,24.86
01112023,8,2,4,394.56,246.4,148.16
04032024,14,14,2,141.44,92.98,48.46
21042024,13,2,5,585.2,318.7,266.5
13102023,40,15,5,574.6,384.4,190.2
24052023,17,11,2,208.16,138.76,69.4
28022024,26,2,2,220.88,130.72,90.16
19012023,6,4,1,87.15,48.36,38.79
18012023,17,14,1,104.08,69.38,34.7
12082024,4,7,2,40.62,20.64,19.98
06012024,25,15,1,54.13,25.25,28.88
24062023,7,6,2,198.08,89.46,108.62
13072023,17,5,1,104.08,69.38,34.7
16052024,22,4,1,60.85,31.49,29.36
23042023,28,2,5,553.0,312.3,240.7
24042023,6,11,5,435.75,241.8,193.95
10082023,30,8,1,38.9,23.19,15.71
08112024,10,13,3,141.09,66.75,74.34
05102024,39,12,1,57.82,32.58,25.24
21092023,14,2,1,70.72,46.49,24.23
24022023,42,15,1,78.78,52.03,26.75
04102024,22,15,1,60.85,31.49,29.36
02042024,41,11,2,131.68,62.76,68.92
11062023,26,8,4,441.76,261.44,180.32
15012024,10,10,2,94.06,44.5,49.56
28032023,2,14,2,50.7,24.12,26.58
24022023,3,4,3,224.85,102.96,121.89
20042024,42,12,3,236.34,156.09,80.25
27062023,11,5,5,516.1,310.15,205.95
26012024,10,15,1,47.03,22.25,24.78
15122023,12,16,5,493.9,312.35,181.55
08012023,14,11,1,70.72,46.49,24.23
09112023,30,1,3,116.7,69.57,47.13
18032024,41,2,3,197.52,94.14,103.38
24112023,13,11,3,351.12,191.22,159.9
23022023,30,8,2,77.8,46.38,31.42
27082023,38,16,1,39.35,24.01,15.34
17082023,11,1,1,103.22,62.03,41.19
01082024,1,3,2,183.14,93.62,89.52
20022023,27,2,3,246.3,135.21,111.09
31082024,39,10,1,57.82,32.58,25.24
26082024,37,16,1,84.99,49.65,35.34
21092023,9,5,2,54.2,37.36,16.84
22022024,26,16,1,110.44,65.36,45.08
06042023,25,12,1,54.13,25.25,28.88
29032023,17,4,1,104.08,69.38,34.7
19032023,6,4,2,174.3,96.72,77.58
15102023,15,13,1,73.51,46.03,27.48
30042023,3,4,1,74.95,34.32,40.63
05052024,31,11,1,49.82,34.84,14.98
27032024,28,4,2,221.2,124.92,96.28
14052024,9,4,2,54.2,37.36,16.84
14062023,18,6,2,103.62,58.38,45.24
01072023,40,2,1,114.92,76.88,38.04
13042024,32,13,3,75.66,43.38,32.28
07012023,19,13,3,152.16,76.44,75.72
26112023,5,15,1,71.74,45.12,26.62
03112024,6,4,5,435.75,241.8,193.95
31052023,12,14,2,197.56,124.94,72.62
26032023,42,7,1,78.78,52.03,26.75
27052023,17,7,3,312.24,208.14,104.1
15092024,39,1,2,115.64,65.16,50.48
16012024,7,10,1,99.04,44.73,54.31
01072024,11,12,2,206.44,124.06,82.38
12102023,34,9,1,84.85,50.83,34.02
30112024,2,7,5,126.75,60.3,66.45
23032023,14,11,2,141.44,92.98,48.46
28052024,18,6,3,155.43,87.57,67.86
09122024,9,14,5,135.5,93.4,42.1
06062024,39,16,1,57.82,32.58,25.24
21012024,4,2,2,40.62,20.64,19.98
